Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-24,208.22801934105618,212.85774093864026,207.50276733891465,212.47027587890625,33979700,0.0,0
2020-11-25,213.71215694865367,213.8909799827619,211.07938343783815,212.48020935058594,21012900,0.0,0
2020-11-27,213.45383953780706,214.86461008789956,212.6490904522432,213.83135986328125,14512200,0.0,0
2020-11-30,212.7087131390211,213.364412718446,209.46988799984075,212.6789093017578,33064800,0.0,0
2020-12-01,213.11604292702796,215.90779542131918,211.96359248328423,214.8050079345703,30904500,0.0,0
2020-12-02,213.48363762330888,214.06979995361044,211.41715238938093,213.97044372558594,23724500,0.0,0
2020-12-03,213.21539961437884,214.9739018612388,212.26163131584875,212.84780883789062,25120900,0.0,0
2020-12-04,212.82793612473898,213.98040173904698,211.79468586376183,212.96702575683594,24666000,0.0,0
2020-12-07,212.97694288829345,214.13933799433735,211.60592092609483,212.8974609375,24620000,0.0,0
2020-12-08,212.57955596495358,215.54018673059204,211.50657232997133,214.60629272460938,23284100,0.0,0
2020-12-09,213.7618265520705,213.8313637871316,209.83749792146986,210.4236602783203,32440600,0.0,0
2020-12-10,210.3938392874199,211.69532396536835,208.99299838504714,209.15196228027344,26733300,0.0,0
2020-12-11,208.68502889409353,211.93378360091526,207.7511348984003,211.87416076660156,30979400,0.0,0
2020-12-14,211.71521692543263,214.80500779826332,211.49664534011603,212.8080596923828,28798400,0.0,0
2020-12-15,213.7717451628634,214.02012057182145,210.8607926464983,212.73851013183594,27000600,0.0,0
2020-12-16,213.35448022348754,218.6796496959864,213.32467638663434,217.85504150390625,35023300,0.0,0
2020-12-17,218.44121335690474,219.45458933295293,216.50388807889556,217.994140625,32515800,0.0,0
2020-12-18,217.16952514648438,218.26238304099414,214.61623375241314,217.16952514648438,63354900,0.0,0
2020-12-21,216.13628262526478,222.5443651064482,215.8680329404842,221.14352416992188,37181900,0.0,0
2020-12-22,221.2428946113025,224.1637920165291,220.4083568268471,222.48477172851562,22612200,0.0,0
2020-12-23,221.6601550569194,222.10722777015337,219.36516865730377,219.583740234375,18699600,0.0,0
2020-12-24,219.98113123447072,222.1569022508683,219.76255966097486,221.302490234375,10550600,0.0,0
2020-12-28,222.99144288276963,224.56117731295342,221.57074279624754,223.49813842773438,17933500,0.0,0
2020-12-29,224.83935710557597,225.7036986942978,222.12710183226693,222.69338989257812,17403200,0.0,0
2020-12-30,223.76639034933544,224.16380013701976,220.03082930290267,220.2394561767578,20272300,0.0,0
2020-12-31,220.25931747653243,221.55087268103898,218.2524398559802,220.97463989257812,20942100,0.0,0
2021-01-04,221.08391968615567,221.55086667173214,213.41408577963725,216.27537536621094,37130100,0.0,0
2021-01-05,215.84816832382842,217.09999013574387,214.29830813729734,216.4840087890625,23823000,0.0,0
2021-01-06,210.7912455870297,215.08318003900655,210.5627444497056,210.8707275390625,35930700,0.0,0
2021-01-07,212.64907811484977,217.9146396842502,212.3212359237469,216.8714599609375,27694500,0.0,0
2021-01-08,217.2589465437568,219.14660888747295,215.6196747870337,218.19284057617188,22956200,0.0,0
2021-01-11,217.05030276976473,217.48744591341392,215.32160447250612,216.07667541503906,23031300,0.0,0
2021-01-12,215.09311485900687,215.68922193401653,211.93378677650057,213.53330993652344,23249300,0.0,0
2021-01-13,212.6292271241633,215.35141193975286,212.5398004544495,214.93414306640625,20087100,0.0,0
2021-01-14,214.5069615729215,216.04689228211484,211.35756291663537,211.6357421875,29480800,0.0,0
2021-01-15,212.1324688954668,213.11602579129934,210.65214603293364,211.2681121826172,31746500,0.0,0
2021-01-19,212.36098632800108,215.56999254337148,211.24826928580933,215.03350830078125,30480900,0.0,0
2021-01-20,216.2853208340741,224.32274608908295,215.8779814916507,222.88217163085938,37777300,0.0,0
2021-01-21,223.23983744430868,224.82944628858917,220.97465469497067,223.50808715820312,30709400,0.0,0
2021-01-22,225.60436647713922,228.57494199946245,224.33268552167743,224.48170471191406,30172700,0.0,0
2021-01-25,227.63111279854925,228.28682758232546,222.7629603581987,228.0384521484375,33152100,0.0,0
2021-01-26,230.353304453711,232.65822051155325,228.58487264289738,230.82025146484375,49169600,0.0,0
2021-01-27,236.45340028594015,238.8775468152532,228.6444764600276,231.38653564453125,69870600,0.0,0
2021-01-28,234.07893214881244,241.06324776785397,233.56230702893146,237.37734985351562,49111200,0.0,0
2021-01-29,234.4564469350858,236.47325396079813,229.84660013922456,230.45263671875,42503100,0.0,0
2021-02-01,233.53249764736228,240.9241524192933,230.91958343189754,238.09266662597656,33314200,0.0,0
2021-02-02,239.73195926657638,240.73539050946917,237.1389192661901,237.95358276367188,25916300,0.0,0
2021-02-03,238.0132101334961,243.49732861610576,237.70521187164377,241.42091369628906,27158100,0.0,0
2021-02-04,241.08311733044764,241.65935011449858,238.8079900313816,240.4373321533203,25296100,0.0,0
2021-02-05,240.65590246979397,241.69908224304154,238.8576668936292,240.6260986328125,18054800,0.0,0
2021-02-08,241.56992199511362,242.09647666090055,239.2451317545112,240.89434814453125,22211900,0.0,0
2021-02-09,240.29823562472512,243.1694547437092,239.81142952570232,242.18589782714844,23565000,0.0,0
2021-02-10,243.4079070336216,244.32192674291852,239.32461459903965,241.24208068847656,22186700,0.0,0
2021-02-11,243.1893233968803,243.5569141422749,240.57640930597722,242.90121459960938,15751100,0.0,0
2021-02-12,242.34485523140708,243.70596282867112,241.1526562586206,243.39797973632812,16561100,0.0,0
2021-02-16,243.43770727585607,244.53056515106869,241.34141819495338,242.11634826660156,26728500,0.0,0
2021-02-17,240.30402568241107,243.28142775544381,239.925620658595,243.17189025878906,21653500,0.56,0
2021-02-18,240.7819986812762,242.90302081680102,239.84595375261412,242.76361083984375,16925600,0.0,0
2021-02-19,242.72378478059755,242.8333222758702,239.16880759319722,239.9554901123047,25262600,0.0,0
2021-02-22,236.42042669936654,236.9282740578468,231.42155734850704,233.52267456054688,36446900,0.0,0
2021-02-23,229.36027823852524,233.84133256869634,227.76700839886772,232.28790283203125,30228700,0.0,0
2021-02-24,229.0416207746634,234.2097725915133,228.03587848370248,233.56251525878906,26339700,0.0,0
2021-02-25,231.10291169214167,233.6023387616198,226.92059733425288,228.0259246826172,39542200,0.0,0
2021-02-26,230.55522962893707,234.37905912025315,228.57360229831787,231.4016571044922,37819200,0.0,0
2021-03-01,234.90682911128965,236.4702265328918,232.16840691217965,235.9424591064453,25324000,0.0,0
2021-03-02,236.0121556135058,236.30094318964058,232.46714604742905,232.8853759765625,22812500,0.0,0
2021-03-03,231.18258352198725,232.59660333640392,226.30320396509254,226.60194396972656,34029500,0.0,0
2021-03-04,225.7854040247291,231.5111958642346,223.3158341695288,225.7754364013672,44727800,0.0,0
2021-03-05,228.55369422092375,232.2879062171515,225.50657966312951,230.62493896484375,41872800,0.0,0
2021-03-08,230.39590248007485,232.38748226433668,226.1737630619504,226.4326629638672,35267400,0.0,0
2021-03-09,231.89954107808842,234.3890156595878,230.694628695042,232.79574584960938,33080500,0.0,0
2021-03-10,236.00220202671017,236.00220202671017,231.06307752654172,231.4414825439453,29746800,0.0,0
2021-03-11,233.97079067319663,238.16305744765063,233.32351815166768,236.13165283203125,29907600,0.0,0
2021-03-12,233.02478170626296,234.82717413204392,232.2480668242347,234.75746154785156,22653700,0.0,0
2021-03-15,233.97078872632883,234.1998161362639,230.83404159705245,233.8214111328125,26034900,0.0,0
2021-03-16,235.28522586218403,239.0493103007335,234.94666095797632,236.70921325683594,28092200,0.0,0
2021-03-17,235.15577033379444,237.54567512440764,232.24806575391375,236.04202270507812,29562100,0.0,0
2021-03-18,231.58089169739986,233.20403406150197,229.36028452296623,229.74864196777344,34833000,0.0,0
2021-03-19,230.04738063841265,231.49127291487284,228.38441337440153,229.3802032470703,46430700,0.0,0
2021-03-22,229.30054061457176,235.9026172066179,229.17108306752553,234.9964599609375,30127000,0.0,0
2021-03-23,236.4901555023784,240.03516521540465,236.07192555590828,236.57977294921875,31638400,0.0,0
2021-03-24,236.84862614117546,236.99798854353094,234.32927899112946,234.46868896484375,25620100,0.0,0
2021-03-25,234.3093611281629,235.94245591887812,230.5950691409324,231.36181640625,34061900,0.0,0
2021-03-26,230.5751384261441,235.7134176012229,230.5751384261441,235.484375,25479900,0.0,0
2021-03-29,235.59392576123784,235.8030483231467,230.90376390156655,234.24961853027344,25227500,0.0,0
2021-03-30,232.5468057869862,232.86546583693482,230.1270437101973,230.87388610839844,24792000,0.0,0
2021-03-31,231.9294147242341,238.09335625016217,231.4115997542042,234.77737426757812,43623500,0.0,0
2021-04-01,237.46601183343927,241.81760870892933,237.0477819108232,241.32968139648438,30338000,0.0,0
2021-04-05,241.73794591307427,248.90764520810282,241.67820095137367,248.02139282226562,36910600,0.0,0
2021-04-06,246.56751982824775,248.34997693411202,245.84059750854803,246.81646728515625,22931900,0.0,0
2021-04-07,246.76668792767435,249.8735474934868,246.14930306383926,248.84788513183594,22719800,0.0,0
2021-04-08,251.70580198697797,253.07002920484922,250.9390395560834,252.18377685546875,23625200,0.0,0
2021-04-09,251.8053776768001,254.91225238019948,251.3771953292931,254.77284240722656,24326800,0.0,0
2021-04-12,253.63763580216744,256.58518040220036,253.54800316907554,254.83258056640625,27148700,0.0,0
2021-04-13,256.1769312139684,258.09879851622617,255.74871844150522,257.4017333984375,23837500,0.0,0
2021-04-14,256.39598873062266,257.74028075466265,254.08574892025175,254.51393127441406,23070900,0.0,0
2021-04-15,256.8440733172416,258.83565305291114,256.6449335771317,258.407470703125,25627500,0.0,0
2021-04-16,258.3776002297409,259.9011575237993,256.51547802468,259.6422424316406,24878600,0.0,0
2021-04-19,259.0945727730038,260.3791502344123,256.73455560631777,257.6506652832031,23209300,0.0,0
2021-04-20,256.73454900507073,259.1045337341858,255.75866400217194,257.1726989746094,19722900,0.0,0
2021-04-21,257.8498305767964,259.5824952207631,256.16694327053875,259.48291015625,24030400,0.0,0
2021-04-22,259.1144594330025,260.67785673702576,254.56370787644144,256.0872802734375,25606200,0.0,0
2021-04-23,256.79428480573756,260.4090067309476,256.18683721046045,260.0505065917969,21462600,0.0,0
2021-04-26,260.5583747068549,261.33508957103936,259.0746575610768,260.4488220214844,19763300,0.0,0
2021-04-27,260.47872327772063,262.0819609089557,259.02487845113995,260.8670959472656,31014200,0.0,0
2021-04-28,255.0018556482531,255.45994086700256,251.88504369832543,253.48826599121094,46903100,0.0,0
2021-04-29,254.3844917423993,255.0217966636096,247.95168237353306,251.4468994140625,40589000,0.0,0
2021-04-30,248.68855646348584,252.01449083360455,248.5491464957128,251.11827087402344,30945100,0.0,0
2021-05-03,252.33314655241972,253.27915908295407,250.06274686823235,250.7996368408203,19626600,0.0,0
2021-05-04,249.91338482364955,250.15237986242374,244.7253129167149,246.74676513671875,32756100,0.0,0
2021-05-05,248.01141935344808,248.44956932165593,244.78506994127636,245.4323272705078,21901300,0.0,0
2021-05-06,245.41241451349458,248.80806167348976,243.65982978311698,248.67860412597656,26491100,0.0,0
2021-05-07,251.08840237117172,253.22935964639825,250.1125325813062,251.39710998535156,27032900,0.0,0
2021-05-10,249.8137949831445,250.6701748625294,246.07958304301516,246.1393280029297,29299900,0.0,0
2021-05-11,243.5204092140869,245.56178143172917,241.54874957885718,245.19332885742188,33641600,0.0,0
2021-05-12,241.15044187989466,243.35114427753356,237.067712345332,237.99378967285156,36684400,0.0,0
2021-05-13,240.78198816198244,244.56599262135376,240.40358315768114,242.00680541992188,29624300,0.0,0
2021-05-14,244.54608301080484,248.13091749809456,244.45646556739587,247.10525512695312,23901100,0.0,0
2021-05-17,245.5119932965103,245.55181820535398,242.49475123289938,244.1477508544922,24970200,0.0,0
2021-05-18,245.2331823115716,245.37259228943955,241.87736002470706,242.05661010742188,20168000,0.0,0
2021-05-19,238.85273889087873,242.7652469709917,238.14410404333958,242.65545654296875,25739800,0.56,0
2021-05-20,243.49385926738216,247.47622561379163,243.39404425088287,246.009033203125,21800700,0.0,0
2021-05-21,247.09696140894562,247.85550375159988,244.2723670213081,244.7015380859375,21863100,0.0,0
2021-05-24,247.3165346131154,250.6801058241382,247.03707083464215,250.3008270263672,21411500,0.0,0
2021-05-25,251.28893643942888,252.26705964675892,250.34075469143104,251.23902893066406,17704300,0.0,0
2021-05-26,250.94957755898406,252.4567021019266,250.2708841663841,251.0094757080078,17771600,0.0,0
2021-05-27,250.69008007390784,250.99948531081162,248.77375050340356,248.83363342285156,24426200,0.0,0
2021-05-28,250.52039646940653,251.59833466424124,249.0831455429603,249.20291137695312,18270200,0.0,0
2021-06-01,250.74996030126567,250.80984322007077,246.488130130213,246.92727661132812,23213300,0.0,0
2021-06-02,247.65588475799947,248.79370586754365,245.37025189967645,246.8274688720703,19406700,0.0,0
2021-06-03,244.75145506092315,245.86931018378507,242.53569563551198,245.2405242919922,25307700,0.0,0
2021-06-04,247.2865818704186,251.16914836166717,247.03705956319274,250.310791015625,25281100,0.0,0
2021-06-07,249.50234385060108,253.6044912345373,249.33267050742526,253.3250274658203,23079200,0.0,0
2021-06-08,254.67246519126863,255.52084717395823,252.02751945264643,252.08741760253906,22455000,0.0,0
2021-06-09,253.32503434825898,255.04174910537992,252.72618992601,253.10545349121094,17937600,0.0,0
2021-06-10,253.8041138199097,256.96805497891,253.1853033458641,256.74847412109375,24563600,0.0,0
2021-06-11,257.4970318704936,257.99607648776066,256.1196638533539,257.3972473144531,18999700,0.0,0
2021-06-14,257.4072142758371,259.4533155360959,256.30930999707226,259.3934326171875,19150500,0.0,0
2021-06-15,259.2736425545326,259.4932234155656,257.1876396043534,257.8663330078125,18038900,0.0,0
2021-06-16,258.9043434158673,260.08208141180796,253.93386325245274,256.8882141113281,27220000,0.0,0
2021-06-17,255.5807313968053,261.24987124482595,255.52084847624133,260.4014892578125,27565500,0.0,0
2021-06-18,259.13392569481664,261.7988070260755,258.25560225135814,258.9342956542969,37202200,0.0,0
2021-06-21,259.32354558763,263.01645738529993,257.4271821824195,262.128173828125,26696100,0.0,0
2021-06-22,262.2180080209479,265.28214931748397,261.89861215189006,265.002685546875,24694100,0.0,0
2021-06-23,265.4817480320148,266.32013934112837,263.9247312494802,264.76312255859375,19518700,0.0,0
2021-06-24,265.6514338468821,267.33820708699017,264.9627498395355,266.180419921875,21446900,0.0,0
2021-06-25,265.7213208030584,266.7393609064764,264.2541283385417,264.51361083984375,25611100,0.0,0
2021-06-28,265.6813783988337,268.3861917225148,265.4019146287774,268.20654296875,19590000,0.0,0
2021-06-29,268.3562441787465,271.13093099684403,267.4679606102062,270.88140869140625,19937800,0.0,0
2021-06-30,270.17279502952016,270.84149780327004,269.0848813477299,270.38238525390625,21656500,0.0,0
2021-07-01,269.09483630691625,271.32058636786485,269.0848761264128,271.0810546875,16725300,0.0,0
2021-07-02,272.2987186055752,277.46881365042015,271.97932273287586,277.1194763183594,26458000,0.0,0
2021-07-06,277.49874370310596,278.8361795983835,273.7758599594474,277.12945556640625,31565600,0.0,0
2021-07-07,278.86612501,280.15366864640197,276.6204242405685,279.3951110839844,23260000,0.0,0
2021-07-08,276.3708972105949,278.1974175290457,274.3447773249425,276.8899230957031,24618600,0.0,0
2021-07-09,275.19317613787143,277.5187107466832,274.79394651970097,277.408935546875,23916700,0.0,0
2021-07-12,278.6266112630258,279.23543111256146,276.05152382459045,276.7901306152344,18931700,0.0,0
2021-07-13,276.9897046611997,282.3095371705698,276.85997865058783,280.443115234375,26120100,0.0,0
2021-07-14,281.8105169023631,283.11801143449634,280.0139379062112,281.97021484375,23113700,0.0,0
2021-07-15,281.4611592336063,281.9701944813129,279.2952922303346,280.4930114746094,22604200,0.0,0
2021-07-16,281.5310471558003,283.5571671516194,278.9260183273087,280.21356201171875,26186800,0.0,0
2021-07-19,278.3970271934437,279.8342781501911,273.92560684735565,276.480712890625,32935600,0.0,0
2021-07-20,277.49874179111356,280.43312650475974,275.73213485504715,278.7862854003906,26259700,0.0,0
2021-07-21,278.36708159955265,280.98207052223887,276.76017255136236,280.8623046875,24364300,0.0,0
2021-07-22,283.2976382557786,285.8727254797165,282.8784578439616,285.59326171875,23384100,0.0,0
2021-07-23,286.8208926447928,289.43588151282086,285.95255990181954,289.11651611328125,22768100,0.0,0
2021-07-26,288.44778838611046,289.136472393739,286.0923124162772,288.4976806640625,23176100,0.0,0
2021-07-27,288.8769546731653,289.026661963814,282.4093560430157,285.99249267578125,33604100,0.0,0
2021-07-28,288.4377918572177,289.595578999166,283.28764786410943,285.673095703125,33566900,0.0,0
2021-07-29,285.6930627265838,288.0685200612426,285.5333647883674,285.95257568359375,18168300,0.0,0
2021-07-30,284.62511352760254,286.1122567041115,283.36751137555234,284.3656005859375,20940900,0.0,0
2021-08-02,285.81282286707744,286.2220431144855,283.19783390686365,284.2757873535156,16267400,0.0,0
2021-08-03,284.8746471656243,286.68118627156406,283.45734702840497,286.5713806152344,17879000,0.0,0
2021-08-04,285.67310052645,287.04047789757675,284.1060931256885,285.9625549316406,16191300,0.0,0
2021-08-05,286.3318570192264,289.07660253442714,285.5533486005583,288.966796875,13900200,0.0,0
2021-08-06,287.9587548235471,288.94685348747106,287.0704407226014,288.90692138671875,16585200,0.0,0
2021-08-09,289.19635283542107,290.99290125604176,287.2600573029051,287.779052734375,16117600,0.0,0
2021-08-10,288.24817631187767,288.69732867849,284.6550792160507,285.8927001953125,18616600,0.0,0
2021-08-11,286.6612159010363,288.1084575524603,285.3137892702739,286.4017333984375,13955900,0.0,0
2021-08-12,286.08233945611937,289.4159540458037,285.79288503201803,289.2562561035156,14561300,0.0,0
2021-08-13,288.92687997443096,292.3403280685862,288.74720076479184,292.2904357910156,18231400,0.0,0
2021-08-16,292.62979982841046,294.25669023601256,289.4658433937204,294.037109375,22507600,0.0,0
2021-08-17,291.8313354418655,292.8693263490271,290.52381047937575,292.5199890136719,20075300,0.0,0
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,21813000,0.56,0
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,29850500,0.0,0
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,40796100,0.0,0
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,22830200,0.0,0
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,18175800,0.0,0
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,20006100,0.0,0
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,17666100,0.0,0
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,22597000,0.0,0
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,16348100,0.0,0
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,26285300,0.0,0
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,18983800,0.0,0
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,16285600,0.0,0
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,14747900,0.0,0
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,17180400,0.0,0
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,15046800,0.0,0
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,19927000,0.0,0
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,19619400,0.0,0
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,23652900,0.0,0
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,21561800,0.0,0
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,302.54998779296875,12239498,0.0,0
